company_name,domain,linkedin_url,hq_city,hq_country,employee_count,estimated_revenue,industry,signal(s),qualified (yes/no),notes
Exemplarits,https://www.exemplarits.com,https://www.linkedin.com/company/exemplarits,Austin,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Expedient Medstaff,https://www.expedientmedstaff.com,https://www.linkedin.com/company/expedient-medstaff,Wyandotte,US,21,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Expedient Staffing Solutions, Inc",https://www.exp-staffing.com,https://www.linkedin.com/company/expedientstaffingsolutions,New York,US,90,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Experience Factor,https://www.experiencefactor.com,https://www.linkedin.com/company/experience-factor,Denver,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Expert Staffing Company,https://www.expertstaffing.com,https://www.linkedin.com/company/expert-staffing-company,Houston,US,27,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Expert Staffing Partners Inc,https://www.expert-staffing.com,https://www.linkedin.com/company/expert-staffing-inc-,Worcester,US,105,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Express Employment Professionals Visalia, Ca",https://www.expresspros.com/us-california-visalia,https://www.linkedin.com/company/express-employment-professionals---visalia-ca,Visalia,US,25,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Express Employment Professionals Of Green Bay,https://www.expresspros.com/greenbaywi,https://www.linkedin.com/company/express-employment-professionals-of-green-bay,Green Bay,US,11,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Express Employment Professionals Of Nea,https://www.expresspros.com,https://www.linkedin.com/company/express-employment-professionals-of-nea,Jonesboro,US,48,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Ez Staffing Inc,https://ezstaffing.com,https://www.linkedin.com/company/ez-staffing-inc,North Hollywood,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Fabergent Inc,https://www.fabergent.com,https://www.linkedin.com/company/fabergent_2,Mahwah,US,73,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Facet,https://www.facet.net,https://www.linkedin.com/company/facetnet,Lehi,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Family Resource Agency Inc,https://www.fratn.com,https://www.linkedin.com/company/family-resource-agency-inc,Decatur,US,91,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Fare Temps,https://www.faretemps.com,https://www.linkedin.com/company/fare-temps-llc,Milwaukee,US,25,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Fastnet Software International Inc,https://www.fastnetsoft.com,https://www.linkedin.com/company/fastnetstaffing,East Northport,US,10,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Fbd Consulting Llc,https://www.fbdconsult.com,https://www.linkedin.com/company/fbd-consulting-llc,Leawood,US,14,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Federal Wage And Labor Law Institute,https://www.fwlli.com,https://www.linkedin.com/company/federal-wage-and-labor-law-institute,Houston,US,39,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Fibersource Inc,https://fibersource.net,https://www.linkedin.com/company/fibersource-inc,Oklahoma City,US,15,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Filet Of Chicken,https://www.filetofchicken.com,https://www.linkedin.com/company/filet-of-chicken,Forest Park,US,153,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Fillerup Employment Services,https://fillerupemployment.com/home.html,https://www.linkedin.com/company/fillerup-employment-services,Salt Lake City,US,29,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
Financestaff,https://www.financestaff.com,https://www.linkedin.com/company/financestaff,Oakland,US,24,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"First Capital Enterprises, Inc",https://firstcapitalenterprises.com,https://www.linkedin.com/company/first-capital-enterprises-inc,Chillicothe,US,28,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
First Choice Medical Equipment,https://www.firstchoicemedequip.com,https://www.linkedin.com/company/first-choice-medical-equipment,Las Vegas,US,12,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
First Choice Personnel,https://www.firstchoice-personnel.com,https://www.linkedin.com/company/first-choice-personnel,High Point,US,54,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"First Choice Personnel, Inc",https://www.fcpersonnel.com,https://www.linkedin.com/company/first-choice-personnel-inc-,Gadsden,US,30,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
First Choice Staffing Group,https://www.firstchoicegroup.com,https://www.linkedin.com/company/first-choice-staffing-group,Whitesboro,US,45,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"First Class Nurses, Inc",https://www.firstclassnurses.net,https://www.linkedin.com/company/first-class-nurses,Cypress,US,57,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
First Contact Hr,https://www.firstcontacthr.com,https://www.linkedin.com/company/first-contact-hr,Fort Washington,US,20,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
First Staffing,https://www.1firststaffing.com,https://www.linkedin.com/company/first-staffing,Gaffney,US,50,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Staffing and Recruiting,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
"Firstidea, Inc",https://firstidea.org,https://www.linkedin.com/company/firstidea-inc.,Parker,US,13,">=$1,000,000 (revenue.min filter, exact value not returned by Blitz company-search)",Human Resources Services,,yes,Round 2: Blitz Find People scoped to company.linkedin_url (previously-unsourced companies from the full ICP company universe)
