"company_name","domain","linkedin_url","hq_city","hq_country","employee_count","estimated_revenue","industry","signal(s)","qualified (yes/no)","notes"
"Corvic AI","corvic.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Corvoca","corvoca.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Corvus by Travelers","corvusinsurance.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Center for Open Science","cos.io","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Hire Mia","coschedule.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cosine","cosine.sh","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cosmic Insights","cosmicinsightsshop.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cosmos Data Technologies","cosmosdatatech.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"CoStrategix","costrategix.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cotera","cotera.co","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cotiss","cotiss.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"COTTONBALL","cottonball.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Countable.co","countable.co","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"CounterFind","counterfind.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Courial","courial.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Courie","courie.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Courier Health","courierhealth.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Rare Days","course.studio","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Coursedog","coursedog.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Courtesy Connection","courtesyconnection.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"CourtReserve","courtreserve.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Covalent","covalenthq.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Covalent | Workforce Operations","covalentnetworks.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Covalent Resource Group","covalentrg.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cova Software","covasoftware.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Covatic","covatic.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cove","cove.ai","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cove","cove.is","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"CoverMe App","covermeapp.co","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Covr","covr.care","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Coworks","coworks.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"COZ","coz.io","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"Cozmos","cozmos.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
"CPFD Software","cpfd-software.com","","","","","","SaaS-adjacent industries (Blitz filter)","","yes","Firmographic-qualified via Blitz bulk company+people search 2026-09-21; founder-presence approximated by contact location filter (US/GB/CA), not individually verified"
